id;Название;Реставрация;Размер;Автор;Школа;Регион;Город;Страна;Материал;Персоналии;датировка окладов;Уточняющая датировка;Век;Страна (хранение);Место хранения;Иконография;Тип изображения;Фрагменты
5781.0;Иерусалимская;FALSE;174,2 х 123;;;;;;дерево, левкас, темпера;богоматерь, младенец;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Богоматерь;Поясное;
5782.0;Изведение апостола Петра из темницы, с житием апостолов Петра и Павла;FALSE;150 х 116;;;;;;дерево, левкас, темпера;апостол петр, ангел, святые;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Сюжетная композиция с клеймами;
5783.0;Богоматерь;FALSE;147 х 54;;;;;;дерево, левкас, темпера;богоматерь;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Богоматерь;Ростовое;
5784.0;Иоанн Предтеча;FALSE;147 х 54,5;;;;;;дерево, левкас, темпера;пророк иоанн предтеча;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5785.0;Петр Апостол;FALSE;147,5 х 54;;;;;;дерево, левкас, темпера;апостол петр;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5786.0;Михаил Архангел;FALSE;148 х 57;;;;;;дерево, левкас, темпера;михаил архангел;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Ангелы;Ростовое;
5787.0;Гавриил Архангел;FALSE;147 х 54;;;;;;дерево, левкас, темпера;архангел гавриил;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Ангелы;Ростовое;
5788.0;Павел апостол;FALSE;147 х 54;;;;;;дерево, левкас, темпера;апостол павел;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5789.0;Иоанн Златоуст;FALSE;147,4 х 54;;;;;;дерево, левкас, темпера;святитель иоанн златоуст;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5790.0;Василий Великий;FALSE;147,2 х 53,6;;;;;;дерево, левкас, темпера;святитель василий великий;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5791.0;Григорий Богослов;FALSE;147,5 х 53,5;;;;;;дерево, левкас, темпера;григорий богослов;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5792.0;Николай Мирликийский;FALSE;147,5 х 54;;;;;;дерево, левкас, темпера;николай мирликийский;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5793.0;Алексий, митрополит Московский;FALSE;147,2 х 54,2;;;;;;дерево, левкас, темпера;алексий, митрополит московский;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;Алексий, митрополит Московский
5794.0;Петр, митрополит Московский;FALSE;147,5 х 53,5;;;;;;дерево, левкас, темпера;петр, митрополит московский;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5795.0;Рождество Христово;FALSE;90,5 х 66;;;;;;Дерево, паволока, левкас, темпера;младенец, богоматерь, праведный иосиф, служанка, ангелы, пастухи, волхвы;;1401-1433;15.0;Россия;"Государственный историко-культурный музей-заповедник ""Московский Кремль""";Праздники;Сюжетная композиция;
5796.0;София Премудрость Божия;FALSE;69,3x54;;;московская область;москва;россия;Дерево, левкас, темпера;спаситель, богоматерь, пророк иоанн предтеча, ангелы;;1801-1850;19.0;Россия;"Государственный историко-культурный музей-заповедник ""Московский Кремль""";Сложные композиции;Многофигурное;
5797.0;Максимовская;FALSE;163,3 x 66,3 x 4,7;;;владимирская область;владимир;россия;Дерево, левкас, темпера;богоматерь, спаситель;;1299-1305;13.0;Россия;Государственный Владимиро-Суздальский историко-архитектурный и художественный музей-заповедник;Богоматерь;Ростовое;
5798.0;Петр митрополит Московский, с Троицей и святыми на полях;FALSE;43 x 37;;;;;;Дерево, левкас, серебро, ткань, темпера, скань, эмаль;святитель петр митрополит московский;;;16.0;Россия;"Государственный историко-культурный музей-заповедник ""Московский Кремль""";Святые;Ростовое и многофигурное;
5799.0;"Богоматерь ""Моление о народе""";FALSE;109 x 85;;;;;;Дерево, паволока, левкас, темпера;богоматерь, спаситель, святые;;1501-1525;16.0;Россия;"Государственный историко-культурный музей-заповедник ""Московский Кремль""";Богоматерь;Ростовое и многофигурное;
5800.0;Спас Вседержитель (в окладе);FALSE;50 x 40,5;;;владимирская область;суздаль;россия;Дерево, левкас, шелк, золото, серебро, камни драгоценные, камни полудрагоценные, жемчуг, темпера, чеканка, резьба,золочение;спаситель;;1576-1600;16.0;Россия;"Государственный историко-культурный музей-заповедник ""Московский Кремль""";Спаситель;Поясное;
5801.0;Владимирская (в окладе);FALSE;38 x 31,8;;;владимирская область;суздаль;россия;Дерево, паволока, левкас, камка, золото, серебро, камни драгоценные, жемчуг, стекло, темпера, чеканка, эмаль, скань, резьба, золочение;богоматерь, спаситель;;1576-1600;16.0;Россия;"Государственный историко-культурный музей-заповедник ""Московский Кремль""";Богоматерь;Поясное;
5802.0;Макарий Желтоводский;FALSE;23 х19 x 2,2;;;владимирская область;суздаль;россия;Дерево, левкас, серебро, камка, темпера, чеканка, чернь, золочение;преподобный макарий желтоводский;;1601-1633;17.0;Россия;Государственный Владимиро-Суздальский историко-архитектурный и художественный музей-заповедник;Святые;Ростовое;
5803.0;Казанская;FALSE;31 x 28 x 3,5;;;владимирская область;суздаль;россия;Дерево, левкас, серебро, камни, жемчуг, темпера, чеканка, золочение;богоматерь, спаситель;;1626-1650;17.0;Россия;Государственный Владимиро-Суздальский историко-архитектурный и художественный музей-заповедник;Богоматерь;Оглавное или оплечное;
5804.0;Спас на престоле;FALSE;179 x 143,2 x 4;Артемий Катунец, Иван Рефусицкий, Флор Луховлянин;;;;;Дерево, левкас, серебро, темпера, басма, гравировка, золочение;спаситель;;1686-1689;17.0;Россия;Государственный Владимиро-Суздальский историко-архитектурный и художественный музей-заповедник;Спаситель;Тронное;
5805.0;Сергий Радонежский;FALSE;147,5 х 54;;;;;;дерево, левкас, темпера;преподобный сергий радонежский;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5806.0;Димитрий Солунский;FALSE;147,5 х 54;;;;;;дерево, левкас, темпера;великомученик димитрий солунский;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5807.0;Георгий Великомученик;FALSE;146,8 х 53,7;;;;;;дерево, левкас, темпера;георгий;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5808.0;Варлаам Хутынский;FALSE;147,5 х 53,8;;;;;;дерево, левкас, темпера;преподобный варлаам хутынский;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Ростовое;
5809.0;Зачатие Богоматери;FALSE;65,8 х 53,8;;;;;;дерево, темпера;иоаким, анна;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5810.0;Рождество Богородицы;FALSE;65,5 х 53,8;;;;;;дерево, темпера;богоматерь, праведный иоаким, праведная анна, служанки;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Праздники;Сюжетная композиция;
5811.0;Благовещение;FALSE;65,7 х 54;;;;;;дерево, темпера;богоматерь, архангел гавриил;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Праздники;Сюжетная композиция;
5812.0;Рождество Христово;FALSE;65,3 х 53,6;;;;;;дерево, темпера;младенец, богоматерь, праведный иосиф, служанка, ангелы, волхвы;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Праздники;Сюжетная композиция;
5813.0;Сретение;FALSE;65,8 х 53,3;;;;;;дерево, темпера;спаситель, богоматерь, праведный симеон богоприимец, праведная анна пророчица, праведный иосиф обручник;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Праздники;Сюжетная композиция;
5814.0;Воскрешение Лазаря;FALSE;66 х 54;;;;;;дерево, темпера;спаситель, апостолы, праведная марфа, праведная мария, праведный лазарь;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Страстной и Пасхальный циклы;Сюжетная композиция;
5815.0;Вход Господень в Иерусалим;FALSE;66 х 54;;;;;;дерево, темпера;спаситель, апостолы;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Страстной и Пасхальный циклы;Сюжетная композиция;
5816.0;Преображение;FALSE;65,5 х 54,3;;;;;;дерево, темпера;спаситель, пророк моисей, пророк илия, апостол иоанн богослов, апостол иаков, апостол петр;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Праздники;Сюжетная композиция;
5817.0;Распятие Господне;FALSE;65,5 х 54,3;;;;;;дерево, темпера;младенец, богоматерь, апостол иоанн богослов, лонгин сотник;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Страстной и Пасхальный циклы;Сюжетная композиция;
5818.0;Уверение Фомы;FALSE;66,4 х 54,5;;;;;;дерево, темпера;спаситель, апостолы;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Страстной и Пасхальный циклы;Сюжетная композиция;
5819.0;Преполовение Пятидесятницы;FALSE;65,8 х 54;;;;;;дерево, темпера;младенец, иудейские учителя;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Страстной и Пасхальный циклы;Сюжетная композиция;
5820.0;Вознесение;FALSE;65,5 х 54,2;;;;;;дерево, темпера;спаситель, богоматерь, ангелы, апостолы;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Страстной и Пасхальный циклы;Сюжетная композиция;
5821.0;Троица;FALSE;65,4 х 53,5;;;;;;дерево, темпера;ангелы;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Троица;Сюжетная композиция;
5823.0;Сошествие Святого Духа;FALSE;66 х 54;;;;;;дерево, темпера;апостолы, царь-космос;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Страстной и Пасхальный циклы;Сюжетная композиция;
5824.0;Успение Богоматери;FALSE;65,7 х 54,2;;;;;;дерево, темпера;спаситель, богоматерь, апостолы, святители, авфоний, ангел, жены, серафим;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Праздники;Сюжетная композиция;
5825.0;Михаил архангел (из деисусного чина);FALSE;113,5x54,2;;;новгородская область;;россия;Дерево, левкас, темпера;архангел михаил;;1501-1533;16.0;Россия;Государственный Исторический музей, Москва;Ангелы;Ростовое;
5826.0;Гавриил архангел (из деисусного чина);FALSE;113,5x50,3;;;новгородская область;;россия;Дерево, левкас, темпера;архангел гавриил;;1501-1533;16.0;Россия;Государственный Исторический музей, Москва;Ангелы;Ростовое;
5827.0;Пафнутий Боровский;FALSE;31,0 х 27,0;;;центральная Россия;;россия;Дерево, левкас, темпера, серебро, золочение, чеканка;преподобный пафнутий боровский;;1691-1700;17.0;Россия;Государственный Исторический музей, Москва;Святые;Ростовое;
5828.0;Иосиф Волоцкий в молении Богоматери;FALSE;31,7x25,4;;;московская область;москва;россия;Дерево, левкас, темпера;богоматерь, преподобный иосиф волоцкий;;;16.0;Россия;Государственный Исторический музей, Москва;Святые;Сюжетная композиция;
5829.0;Никола Зарайский;FALSE;32,0 х 27,7;;;;;;Серебро, эмаль, дерево, бархат, золочение, канфарение, скань;святитель николай;;1601-1625;17.0;Россия;Государственный Исторический музей, Москва;Святые;Ростовое;
5830.0;Знамение (на обороте Воздвижение);FALSE;55,0 х 51,5;;;;;;Дерево, левкас, темпера;богоматерь, спаситель;;1501-1550;16.0;Россия;Государственный Исторический музей, Москва;Богоматерь;Поясное;
5831.0;Воздвижение Креста (на обороте Знамение);FALSE;55,0 х 51,5;;;;;;Дерево, левкас, темпера;святитель макарий иерусалимский, священномученик кириак иерусалимский, равноапостольный царь константин, равноапостольная царица елена;;1501-1550;16.0;Россия;Государственный Исторический музей, Москва;Праздники;Сюжетная композиция;
5832.0;Спас Вседержитель, Богоматерь, Феодор Тирон (складень трехстворчатый);FALSE;25,3 х 41,7;;;новгородская область;новгород;россия;Дерево, левкас, темпера, кожа, серебро, металл недрагоценный;спаситель, богоматерь, феодор тирон;;1591-1600;16.0;Россия;Государственный Исторический музей, Москва;Сложные композиции;Многофигурное;Спас Вседержитель
5833.0;Воздвижение Креста;FALSE;66 х 54;;;;;;дерево, темпера;святитель макарий иерусалимский, священномученик кириак иерусалимский, равноапостольный царь константин, равноапостольная царица елена;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Праздники;Сюжетная композиция;
5834.0;Знамение;FALSE;74 х 60;;;;;;дерево, темпера;богоматерь, младенец;;1540-1560;16.0;Россия;Псковский государственный объединенный историко-архитектурный и художественный музей-заповедник;Богоматерь;Поясное;
5835.0;Давид, Моисей пророки;FALSE;74 х 114;;;;;;дерево, темпера;царь и пророк давид, моисей;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Поясное;
5836.0;Соломон, Исайя;FALSE;73,5 х 113,5;;;;;;дерево, темпера;соломон, исайя;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Поясное;
5837.0;Аарон, Даниил;FALSE;74 х 114;;;;;;дерево, темпера;аарон, даниил;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Поясное;
5838.0;Иеремия, Иона;FALSE;74 х 113,7;;;;;;дерево, темпера;иеремия, иона;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Поясное;
5839.0;Иезекииль, Софония;FALSE;73,5 х 113,8;;;;;;дерево, темпера;иезекииль, софония;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Поясное;
5840.0;Осия, Аввакум;FALSE;72,5 х 114;;;;;;дерево, темпера;осия, аввакум;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Поясное;
5841.0;Корсунская (в окладе);FALSE;14,2 х 11;;;новгородская область;новгород;россия;Серебро, эмаль, слюда, ткань, дерево, металл недрагоценный;богоматерь, спаситель;;1591-1600;16.0;Россия;Государственный Исторический музей, Москва;Богоматерь;Оглавное или оплечное;
5842.0;Покров Богородицы (в окладе);FALSE;16,4 х 13,7;;;новгородская область;новгород;россия;Дерево, левкас, темпера, ткань, серебро, эмаль, скань;спаситель, богоматерь, ангелы, святые, молящиеся;;1551-1600;16.0;Россия;Государственный Исторический музей, Москва;Праздники;Сюжетная композиция;Покров
5843.0;Вседержитель (оплечный);FALSE;30,3 х 25,0;;;новгородская область;новгород;россия;Дерево, левкас, темпера, серебро, эмаль;спаситель;;;16.0;Россия;Государственный Исторический музей, Москва;Спаситель;Оглавное или оплечное;
5844.0;О Тебе радуется;FALSE;;;;новгородская область;новгород;россия;Дерево, левкас, темпера;спаситель, богоматерь, преп.иоанн дамаскин, пророки, апостолы, святители;;1551-1575;16.0;Россия;Государственный Исторический музей, Москва;Богоматерь;Многофигурное;
5845.0;Ярославская (в окладе);FALSE;128 х 96;Панфил Третьяк;;;;;Дерево, левкас, темпера;богоматерь, спаситель;;1564;16.0;Россия;Государственный Исторический музей, Москва;Богоматерь;Поясное;
5846.0;Единородный Сыне;FALSE;31,0x25,0;;новгородская школа;;;;Дерево, левкас, темпера;спаситель, богоматерь, ангелы;;;19.0;Россия;Государственный Исторический музей, Москва;Сложные композиции;Сюжетная композиция;
5847.0;Владимир, Борис и Глеб;FALSE;45,3 х 37,8;;;;;;Дерево, левкас, темпера;равноапостольный князь владимир, страстотерпцы борис и глеб;;1591-1600;16.0;Россия;Государственный Исторический музей, Москва;Святые;Многофигурное;
5848.0;Владимирская (на обороте Петр, Алексий и Иона);FALSE;56,5 х 45,0, 53,0 (древко);;;ярославская область;ярославль;россия;Дерево, левкас, темпера;богоматерь, спаситель;;1640-1660;17.0;Россия;Государственный Исторический музей, Москва;Богоматерь;Поясное;
5849.0;Петр, Алексий и Иона (на обороте Владимирская);FALSE;56,5 х 45,0, 53,0 (древко);;;ярославская область;ярославль;россия;Дерево, левкас, темпера;святители петр, алексий, иона митрополиты московские;;1640-1660;17.0;Россия;Государственный Исторический музей, Москва;Святые;Ростовое и многофигурное;
5850.0;Петр митрополит Московский (из деисусного чина);FALSE;169,0x 67,0;;;;;;Дерево, левкас, темпера;святитель петр, митрополит московский;;1601-1610;17.0;Россия;Государственный Исторический музей, Москва;Святые;Ростовое;
5851.0;Алексий, митрополит Московский (из деисусного чина);FALSE;168,0x 66,0;;;;;;Дерево, левкас, темпера;святитель алексий, митрополит московский;;1601-1610;17.0;Россия;Государственный Исторический музей, Москва;Святые;Ростовое;
5852.0;Иона, митрополит Московский (из деисусного чина);FALSE;167,0 х 52,0;;московская школа;;;;Дерево, левкас, темпера;святитель иона, митрополит московский;;1601-1610;17.0;Россия;Государственный Исторический музей, Москва;Святые;Ростовое;
5853.0;Иаков, Захария пророки;FALSE;73,3 х 114;;;;;;дерево, темпера;иаков, захария;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Поясное;Пророк Иаков
5854.0;Илия, Иоиль;FALSE;73,5 х 112;;;;;;дерево, темпера;илия, иоиль;;1540-1560;16.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Поясное;
5855.0;Заповедь святителя Иакова Иерусалимского о поминовении усопших;FALSE;62 х 247;;;;;;дерево, темпера;иаков, святые;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Святые;Сюжетная композиция;
5856.0;Седьмой Вселенский собор;FALSE;62 х 247;;;;;;дерево, темпера;святители, императрица ирина, император константин vi;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5857.0;Служение панихиды и совершение проскомидии;FALSE;62 х 247;;;;;;дерево, темпера;ангелы;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5858.0;Ангелы во время проскомидии относят частицы просфор на небо;FALSE;62 х 247;;;;;;дерево, темпера;ангелы, святые;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5859.0;О поклонах и молитвах по усопшим;FALSE;62 х 247;;;;;;дерево, темпера;молящиеся;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5860.0;"Митрополит Лука встречает ""черного человека"" во гробе";FALSE;62 х 247;;;;;;дерево, темпера;митрополит лука;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5861.0;Митрополит Лука поведевает творить сорокоуст и милостыню по душе умершего;FALSE;53 х 183;;;;;;дерево, темпера;митрополит лука, молящиеся;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5862.0;"Митрополит Лука не обретает ""черного человека"" во гробе";FALSE;53 х 183;;;;;;дерево, темпера;митрополит лука;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5863.0;Поминовение на проскомидии усопших;FALSE;53 х 183;;;;;;дерево, темпера;;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5864.0;Преподобный Макарий вопрошает ангелов о судьбе души и о поминовении;FALSE;62 х 341;;;;;;дерево, темпера;макарий, ангелы;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5865.0;Ангелы принимают душу человека при разлучении ее с телом;FALSE;62 х 341;;;;;;дерево, темпера;ангелы, умерший, молящиеся;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5866.0;"Беседа преподобного Макария с ангелами об ""отшедших душах"" и о пользе поминовения усопших";FALSE;62 х 341;;;;;;дерево, темпера;макарий, ангелы;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5867.0;Молитва царицы Феодоры о спасении души ее супруга - царя-иконоборца Феофила;FALSE;62 х 341;;;;;;дерево, темпера;феодора, феофил, ангел;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5868.0;Молитва святого Григория Двоеслова, папы Римского, о прощении грехов императора Трояна;FALSE;62 х 341;;;;;;дерево, темпера;григорий двоеслов, император троян, ангел;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5869.0;Молитва святой Феклы о спасении души ее матери - язычницы Феоклины;FALSE;62 х 341;;;;;;дерево, темпера;святая фекла, феоклина, ангел;;1701-1710;18.0;Россия;Новгородский государственный объединенный музей-заповедник;Сложные композиции;Сюжетная композиция;
5870.0;Спас (из деисусного чина);TRUE;53 х 44.5;оружейная палата;;московская область;москва;россия;дерево, левкас, темпера;спаситель;;1701-1710;18.0;Россия;Государственный Исторический музей, Москва;Спаситель;Оглавное или оплечное;
5871.0;Богоматерь ( из деисусного чина);TRUE;53 х 43,5;оружейная палата;;московская область;москва;россия;дерево, левкас, темпера;богоматерь;;1701-1710;18.0;Россия;Государственный Исторический музей, Москва;Богоматерь;Оглавное или оплечное;Богоматерь
5872.0;Иоанн Предтеча (из деисусного чина);TRUE;52,5 х 44,3;оружейная палата;;московская область;москва;россия;дерево, левкас, темпера;пророк иоанн предтеча;;1701-1710;18.0;Россия;Государственный Исторический музей, Москва;Святые;Оглавное или оплечное;
5873.0;Ильинская-Черниговская;TRUE;25 х 18;Дубенский Г.К.;;;;;дерево, левкас, темпера;богоматерь, младенец;;1701-1710;18.0;Россия;Государственный Исторический музей, Москва;Богоматерь;Поясное;
5874.0;Владимирская;TRUE;20 х 18;Уланов Кирилл (Корнилий) Иванов;;;;;дерево, левкас, темпера;богоматерь, младенец;;1701-1710;18.0;Россия;Государственный Исторический музей, Москва;Богоматерь;Поясное;
5875.0;Петр апостол (из деисусного чина);TRUE;;;московская школа;;;;Дерево, левкас, темпера;апостол петр;;1451-1475;15.0;Россия;Музей монастыря Путна;Святые;Ростовое;Петр апостол
5876.0;Павел апостол (из деисусного чина);TRUE;;;московская школа;;;;Дерево, левкас, темпера;апостол павел;;1451-1475;15.0;Россия;Музей монастыря Путна;Святые;Ростовое;
5877.0;Иоанн Богослов (из деисусного чина);TRUE;;;московская школа;;;;Дерево, левкас, темпера;апостол иоанн богослов;;1451-1475;15.0;Россия;Музей монастыря Путна;Святые;Ростовое;
5878.0;Матфей апостол (из деисусного чина);TRUE;;;московская школа;;;;Дерево, левкас, темпера;апостол и евангелист матфей;;1451-1475;15.0;Россия;Музей монастыря Путна;Святые;Ростовое;
5879.0;Симон апостол (из деисусного чина);TRUE;;;московская школа;;;;Дерево, левкас, темпера;апостол симон кананит;;1451-1475;15.0;Россия;Музей монастыря Путна;Святые;Ростовое;
5880.0;Андрей Первозванный (из деисусного чина);TRUE;;;московская школа;;;;Дерево, левкас, темпера;апостол андрей первозванный;;1451-1475;15.0;Россия;Музей монастыря Путна;Святые;Ростовое;
5881.0;Марк апостол (из деисусного чина);TRUE;;;московская школа;;;;Дерево, левкас, темпера;апостол марк;;1451-1475;15.0;Россия;Музей монастыря Путна;Святые;Ростовое;
5882.0;Филипп апостол (из деисусного чина);TRUE;;;московская школа;;;;Дерево, левкас, темпера;апостол филипп;;1451-1475;15.0;Россия;Музей монастыря Путна;Святые;Ростовое;
5883.0;Вознесение (в окладе);FALSE;;;;;;;Дерево, левкас, темпера;спаситель, богоматерь, ангелы, апостолы;;1470-1480;15.0;Россия;Музей монастыря Путна;Страстной и Пасхальный циклы;Сюжетная композиция;
5884.0;Рождество Христово (в окладе);FALSE;;;;;;;Дерево, левкас, темпера;спаситель, богоматерь, праведный иосиф, ангелы, волхвы;;1751-1800;18.0;Румыния;Музей монастыря Путна;Праздники;Сюжетная композиция;
5885.0;Богоявление (в окладе);FALSE;;;;;;;Дерево, левкас, темпера;спаситель, пророк иоанн предтеча, ангелы;;1751-1800;18.0;Румыния;Музей монастыря Путна;Праздники;Сюжетная композиция;
5886.0;Воскресение Христово - Сошествие во ад;FALSE;;;;;;;Дерево, левкас, темпера;спаситель, адам, ева, ангелы, праотцы;;1751-1800;18.0;Румыния;Музей монастыря Путна;Страстной и Пасхальный циклы;Сюжетная композиция;
5887.0;Триптих;FALSE;;;;;;;Дерево, левкас, темпера;спаситель, богоматерь, пророк иоанн предтеча;;;17.0;Румыния;Музей монастыря Путна;Сложные композиции;Многофигурное;Богородица, Спаситель
5888.0;Одигитрия (в окладе);FALSE;;;;;;;Дерево, левкас, темпера;богоматерь, спаситель;;;18.0;Румыния;Музей монастыря Путна;Богоматерь;Поясное;
5889.0;Скорбящая (в окладе);FALSE;;;;;;;Дерево, левкас, темпера;богоматерь, спаситель;;1768;18.0;Румыния;Музей монастыря Путна;Богоматерь;Поясное;
5890.0;Казанская (в окладе);FALSE;;;;;;;Дерево, левкас, темпера;богоматерь, спаситель;;;18.0;Румыния;Музей монастыря Путна;Богоматерь;Оглавное или оплечное;
5891.0;Сретение;FALSE;;;;;;;Дерево, левкас, темпера;спаситель, богоматерь, праведный симеон богоприимец, прав. анна пророчица, праведный иосиф обручник;;;18.0;Румыния;Музей монастыря Путна;Праздники;Сюжетная композиция;
5892.0;Иоанн Богослов;FALSE;;;;;;;Дерево, левкас, темпера;пророк илия;;;18.0;Румыния;Музей монастыря Путна;Святые;Ростовое;
5893.0;Сорок севастийских мучеников;FALSE;;;;;;;Дерево, левкас, темпера;сорок севастийских мучеников;;;18.0;Румыния;Музей монастыря Путна;Святые;Многофигурное;
5894.0;Минея октябрь (двусторонняя);FALSE;32,0 х 27,0;;;московская область;москва;россия;Холст, дерево, грунт, темпера;святые;;1591-1600;16.0;Россия;Государственный Исторический музей, Москва;Сложные композиции;Многофигурное;
5895.0;Минея октябрь (двусторонняя);FALSE;32,0 х 27,0;;;московская область;москва;россия;Холст, дерево, грунт, темпера;святые;;1591-1600;16.0;Россия;Государственный Исторический музей, Москва;Сложные композиции;Многофигурное;
5896.0;Минея май;FALSE;32,0 х 27,0;;;московская область;москва;россия;Холст, дерево, грунт, темпера;святые;;1591-1600;16.0;Россия;Государственный Исторический музей, Москва;Сложные композиции;Многофигурное;
5897.0;Суббота всех святых;FALSE;117 х 96;;;русский север;;;Дерево, левкас, темпера;святые;;;16.0;Россия;Государственный Исторический музей, Москва;Святые;Многофигурное;
5898.0;Александр Свирский;FALSE;30,5 х 25,5;;;новгородская область;новгород;россия;Дерево, левкас, темпера;преподобный александр свирский;;1540-1575;16.0;Россия;Государственный Исторический музей, Москва;Святые;Поясное;
5899.0;Василий и Максим Блаженные;FALSE;25,0 х 20,5;;;;;;Дерево, левкас, темпера;блаженный василий, блаженный максим московские;;;19.0;Россия;Государственный Исторический музей, Москва;Святые;Ростовое;
5900.0;Сергий и Никон Радонежские;FALSE;61,0 x 43,0;;;;;;Дерево, левкас, темпера;преподобный сергий, преподобный никон радонежские;;1601-1650;17.0;Россия;Государственный Исторический музей, Москва;Святые;Ростовое;
